,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,AD5,type
16,-5.534675381514194,0.048543837331415,4.04310760368422,3.966837591399369,-35.084219314991344,2.857097710637518,1.226398458003296,3.5690036992967404,-126.843092063327,0.287544456147157,1,,-1
17,36.00928693219962,0.104497560257249,24.85985093491708,53.86757645703656,57.86299146195114,-84.5777058217604,1.226398458003296,3.5690036992967404,-0.481416346812545,425.115018607457,1,,1
18,-10.859062528879512,0.0848891632470402,5.913389297513263,5.067643104426935,-87.83699563677723,29.066809385803797,1.226398458003296,3.5690036992967404,-293.348199100171,0.303172371038271,1,,-1
19,28.832622880611815,0.0998774751095937,20.10749186295241,34.28303360259599,17.286700372116997,-42.28123708557639,1.226398458003296,3.5690036992967404,-1.14475957770079,272.647314592965,1,,1
20,43.75046295359848,0.0668825191216952,25.221276942719456,39.31488486987124,64.99311434609871,-73.32485638890884,1.226398458003296,3.5690036992967404,-0.776572586300089,503.59037035538,1,,1
21,21.666739237876055,0.13458212601846,16.52238433154696,30.237896970938834,-3.3286005337235025,-24.76090324820406,1.226398458003296,3.5690036992967404,-1.39409635591128,167.1556862761,1,,1
22,35.81918591765714,0.102620938891848,17.25128716311714,40.80065104488736,78.68013915765269,-71.08635518333908,1.226398458003296,3.5690036992967404,0.235493690619884,471.516247687911,0,,1
23,47.33349862779764,0.100234371009093,29.17310437612716,52.19795724256625,70.38747101742257,-88.82803462073663,1.226398458003296,3.5690036992967404,-0.788039253073588,545.179670205733,1,,1
24,39.03693902692967,0.0912144228372304,26.04952746845686,51.60414696005358,57.83972914913474,-82.58579525275974,1.226398458003296,3.5690036992967404,-0.668437318122989,449.349304878081,1,,1
25,32.109043624666874,0.106616438700958,12.132233278040845,25.30479982386234,76.69169376727271,-53.69688849429264,1.226398458003296,3.5690036992967404,0.188621306929278,436.917037048638,0,,1
26,43.85235744825818,0.0833361881557265,27.436800971038423,40.81361096299412,69.87438877061177,-85.44421694960536,1.226398458003296,3.5690036992967404,-1.03113947604096,516.170780458571,1,,1
27,-5.384143831869328,0.033846809298169,1.5271028696312925,0.7053839391004431,-41.91037142134875,18.594236059996614,1.226398458003296,3.5690036992967404,-141.526112800431,0.0437362062620156,1,,-1
28,52.27904324887518,0.127717863772988,32.622251683645715,51.92628296669759,64.74997138644761,-87.3427450029857,1.226398458003296,3.5690036992967404,-1.27297916971876,571.860648135327,1,,1
29,-4.193459321953026,0.118729521782163,-5.822524486037224,-1.933210255226612,-7.944845493029121,20.06534777410387,1.226398458003296,3.5690036992967404,-53.2016109739097,1.01784727654004,1,,-1
30,10.324294070321399,0.0876905412053331,3.8253316190398152,4.235987300130887,20.458703863473037,-12.4775760595018,1.226398458003296,3.5690036992967404,-0.0633288811925201,130.639837886828,1,,1
31,57.48289045806284,0.0571186022205558,31.410018272424225,38.38103448191893,95.3607654141792,-94.58208952768474,1.226398458003296,3.5690036992967404,-1.15795827285172,684.915053477408,1,,1
32,49.10789569507247,0.0963341130876459,34.51675498968581,42.54337774531592,39.45644923694857,-76.70040613549955,1.226398458003296,3.5690036992967404,-2.4949497404284,488.08640522238,1,,1
33,6.882823298012825,0.12448497691761,-5.870408053697247,-8.900410859923483,35.729405787372,7.007552346583395,1.226398458003296,3.5690036992967404,-0.549534939143569,139.260534562495,1,,1
34,42.27569911552629,0.0899477960396725,24.20313863899084,50.860756502431,83.74623238131144,-90.93767182989868,1.226398458003296,3.5690036992967404,-0.131325885196448,535.54761126755,1,,1
35,32.43042556651312,0.102975782139616,27.1610516560596,37.58387683547585,-1.93346107159546,-46.07185210095315,1.226398458003296,3.5690036992967404,-3.10990602090067,258.20447329469,1,,1
36,2.451096954767332,0.0647979628828951,-6.304548647017484,-6.3168087358374265,25.605845190125905,7.913186367779119,1.226398458003296,3.5690036992967404,-0.886429383580029,80.4976704815769,1,,1
37,32.04715391458341,0.192092903590031,9.323306734258423,14.197833880891269,61.067718749563625,-27.934193959282155,1.226398458003296,3.5690036992967404,0.0417893273131711,399.569174002707,0,,1
38,40.97442536395022,0.0738807375442989,31.92528725341876,54.89643588552207,37.38319823964517,-84.2248777658285,1.226398458003296,3.5690036992967404,-1.90920764608352,418.028122461887,1,,1
39,44.25590405635466,0.141456705021709,21.144743733690945,33.309459430935675,67.04329626046638,-57.83242142843992,1.226398458003296,3.5690036992967404,-0.386989669668899,511.910696317436,1,,1
40,5.458896367776049,0.0684311076788882,5.178751541813753,5.184033610652989,0.3946130015519742,-10.187956488959784,1.226398458003296,3.5690036992967404,-0.761473674150095,45.3664360471149,1,,1
41,40.07528647618137,0.116605457747603,20.32636906247683,25.778523396567397,49.85612011738695,-46.49863080782004,1.226398458003296,3.5690036992967404,-0.731170423492087,438.308952719345,1,,1
