,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico,type
80,-5.9982313954238,0.438686760387696,3.162383043302924,-56.4234099294408,75.2430792704495,-82.89189888138324,65.25129074230293,2.207605765924382,2.41508007668732,-0.0738677435637713,0.916623671357388,1,-1
81,-0.8636188635477557,0.483618150174366,11.870631367772518,66.84727123710752,4.690670153086259,-67.76393225164375,17.179553872373702,2.207605765924382,2.41508007668732,0.694532406553951,1.3226523870928,0,-1
82,0.7480551334177784,0.25479465295983,7.011042705747599,50.272256833569685,-8.84693379934744,-25.692540809508102,-6.426052048638937,2.207605765924382,2.41508007668732,0.193132842478337,0.602084891676127,0,1
83,-3.9782332776276865,0.494327659576763,4.505877474570411,-6.29730225897363,39.3083247701644,-68.88151294265636,46.42332562015977,2.207605765924382,2.41508007668732,0.119255710991701,0.656114649126258,0,-1
84,0.771960327440911,0.395058929043935,9.899293937590528,80.43149905621962,-5.509052119578243,-46.41058390682771,-3.870114449889272,2.207605765924382,2.41508007668732,0.545115864978619,1.37466739029074,0,1
85,1.9468588850305073,0.525361390216262,17.16441327698132,82.10397187761464,-15.724259651397231,-47.38114266976135,-12.92469559603704,2.207605765924382,2.41508007668732,0.541776496135379,2.03888730574142,0,1
86,-0.9652193246139412,0.60340785603423,8.437670586628826,23.228108282085344,-22.68104389343783,-30.106168196003864,24.207439987105744,2.207605765924382,2.41508007668732,-0.0870042797367764,0.588240100605379,1,-1
87,-1.569110883646531,0.0952137502755126,2.800608400920978,-12.212666149036934,2.31421018764064,-19.63692456974896,22.784376394175325,2.207605765924382,2.41508007668732,-0.150803641577366,0.18157071286546,1,-1
88,1.5162443095112663,0.14956426539703,8.522177261550908,70.13960220664165,-5.098753188000586,-31.001464257872584,-14.714895829056758,2.207605765924382,2.41508007668732,0.701758589322577,1.08899801438976,0,1
89,-6.02809694925673,0.58305272108902,8.437067622088918,-55.30932743541924,14.632627773298395,-68.9580173525965,84.57077913538802,2.207605765924382,2.41508007668732,-0.628906430985875,0.527022967165209,1,-1
90,-3.759376239954916,0.216737384241547,6.58326260954081,-20.574903720442464,34.35463917964478,-63.3881494262003,48.51974905877506,2.207605765924382,2.41508007668732,0.178740664252931,0.963172337825561,0,-1
91,0.4335986044819919,0.202301438982431,17.323618271600225,90.21781797364142,-7.668216854094197,-71.05540826791048,1.3015700702372186,2.207605765924382,2.41508007668732,0.665725311616025,1.28507319987253,0,1
92,-3.4844302733855637,0.489095943598619,-2.9954638797471773,-31.77267607640273,31.947251448378523,-31.569562200465413,39.57898125518136,2.207605765924382,2.41508007668732,-0.528822580116233,0.504912670768224,1,-1
93,-2.2349351793580006,0.701987996037433,13.582881277003947,36.31461088379916,-2.7116902046476525,-70.6572741840376,32.733677582870286,2.207605765924382,2.41508007668732,-0.512567806233523,0.898033931412508,1,-1
94,-0.3273215253921564,0.252158314913819,19.0368493617665,84.63591908113116,16.067324410759312,-91.82004297347254,9.477579753537356,2.207605765924382,2.41508007668732,1.04398592959896,1.99789072186329,0,-1
95,-0.6053841040861723,0.844309051687986,13.033575196150508,62.53119779234712,10.356761318204178,-68.57372198227829,17.959333470748902,2.207605765924382,2.41508007668732,1.02411922920454,2.09687981246947,0,-1
96,-2.6371916876425905,0.209974035482568,5.320212368225754,-5.583954719380586,45.96974106203126,-59.73303134251773,34.470847026190825,2.207605765924382,2.41508007668732,0.317212183110803,2.18639769860137,0,-1
97,0.2377035466359018,0.994458820340783,18.342731862202697,88.91643055209323,-41.511127802343765,-59.755247062992325,10.823028274760716,2.207605765924382,2.41508007668732,-0.571577034734046,1.31180550905392,1,1
98,-3.0738943688795546,0.40702622049102,5.187663009275241,4.547297505717054,33.1775705951095,-62.5117249960403,40.49113151426548,2.207605765924382,2.41508007668732,0.415682463640662,1.29156105443274,0,-1
99,13.34803471841962,0.966937363996338,10.45458874368154,-8.695402008476847,62.00462484196788,-64.24914445394077,29.94735993152287,1.0583465787219872,2.4015336450381217,0.46031163836997,627.648398083393,0,1
100,8.808208296160583,0.12510287574693,15.503121026182017,10.907558343933331,11.002154198952963,-41.72708420556043,8.2859456589578,1.0583465787219872,2.4015336450381217,-2.74192990399795,197.919679271543,1,1
101,22.662910240039093,0.0716968172693331,32.48672939463279,25.205887926403108,17.90943760606902,-78.57003421294637,9.23122680555744,1.0583465787219872,2.4015336450381217,-6.93066902193735,395.805941555778,1,1
102,44.50773390808661,1.03750630443271,23.10557089995436,49.28076947661927,35.91412600913054,-57.18177675011392,-20.751968484281136,1.0583465787219872,2.4015336450381217,1.70136664096889,593.286160130329,0,1
103,17.546319779498692,0.487604714357108,7.104493473031241,6.793630799448152,8.963094010423276,-7.559202885220912,-5.669385426885512,1.0583465787219872,2.4015336450381217,-0.736911037225554,215.354919135559,1,1
104,12.35540430995632,0.117298321997844,30.82223795797404,10.823963271892609,25.70505060181665,-88.16894830878444,27.60108158448868,1.0583465787219872,2.4015336450381217,-6.03338529720621,408.805848395026,1,1
105,40.01195132262996,1.24253585110126,13.839447021135868,20.57358541655012,71.68188006732728,-62.10059199059263,-6.406316190832555,1.0583465787219872,2.4015336450381217,1.18121382085315,809.562835300998,0,1
106,-2.0773785866366956,0.518576737512715,11.057948630496412,-4.968576162057573,62.23712534913207,-85.7557455501612,35.73740627592235,1.0583465787219872,2.4015336450381217,1.28254031089123,489.096570903854,0,-1
107,22.81591644798388,0.915500569178636,42.9939389748547,17.64009314333606,11.658243078474314,-94.56510221833744,27.55894807133403,1.0583465787219872,2.4015336450381217,-13.2240206329327,448.741488012277,1,1
108,-3.7361659107469887,0.505860504980853,12.102161181651397,-9.472899863890149,7.006622123331624,-36.16861663770198,28.92265738689491,1.0583465787219872,2.4015336450381217,-3.8098789895302,131.147343958678,1,-1
109,25.44197893222154,0.728010580834815,37.357639017002526,27.16403343878919,9.821024941750052,-80.14611078738542,14.92767567831011,1.0583465787219872,2.4015336450381217,-9.17701786170528,407.353105954036,1,1
110,36.077722433523,0.954440729399087,21.983991635153014,12.054076904962002,43.7471019818139,-56.381562954637054,5.100880485569576,1.0583465787219872,2.4015336450381217,-1.3929375419095,661.101935407818,1,1
111,29.759908820354852,0.617841922677463,39.47732767769486,64.47429244364261,-49.5877678856739,-39.52034220893294,-21.66719291145137,1.0583465787219872,2.4015336450381217,-106.376599308212,54.4044191276111,1,1
112,36.44051877208538,0.190031792007946,49.27096029336829,56.1521403638078,-15.494189478643849,-83.86919512818663,-7.61897416704403,1.0583465787219872,2.4015336450381217,-25.4430543609216,300.593638574663,1,1
113,-23.582780312717485,1.8720241616946,9.112243747831002,-44.63348145365378,51.67405980118159,-80.07946308048437,68.8459316130162,1.0583465787219872,2.4015336450381217,-1.74450055722675,344.011692769225,1,-1
