,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,type
128,15.556564843354655,2.2887347019335,27.881628080043413,28.43472856436452,25.06472456645868,-66.7152610315618,1.1712120393564465,2.015703515562789,-0.843152210173392,218.939964902191,1,1
129,8.940456873443123,1.15791166357455,10.585011634297786,7.150309592537212,17.097587855385427,-25.11804859224962,1.1712120393564465,2.015703515562789,-0.417267177925162,132.70765054457,1,1
130,6.0569187649386995,0.857540032881685,15.520984444792036,26.486996127338784,23.46669449030824,-54.73125472322711,1.1712120393564465,2.015703515562789,2.35626093334541,127.388396560789,0,1
131,6.6895788273627925,0.706692759109723,19.663212334934727,26.181158613963817,-5.73105058326459,-36.9830893028568,1.1712120393564465,2.015703515562789,-5.60221744933872,50.3395935932237,1,1
132,3.656603925091929,0.615560296091918,3.7982177459780218,5.6336166091390965,19.83596096753284,-21.51252863784522,1.1712120393564465,2.015703515562789,0.696947482462284,93.6269001577467,0,1
133,3.114253642872782,2.59262146702271,20.42692020382016,44.72088408394612,1.7964268553585896,-59.89132823150334,1.1712120393564465,2.015703515562789,-0.0638123546639347,39.6727992890416,1,1
134,6.172181103970408,1.2258320445497,9.123355819633232,19.74544557705056,31.137861236480973,-44.855604953693,1.1712120393564465,2.015703515562789,2.68870113140412,150.815529105544,0,1
135,7.253164662227699,0.509304744032721,14.58098585531667,13.822620463467914,9.26096741189231,-32.50267427066862,1.1712120393564465,2.015703515562789,-1.29811733065243,95.5534351447052,1,1
136,4.399430716167755,0.332454664127987,7.136124215785443,12.872148782067852,16.369494782967692,-27.67868049628028,1.1712120393564465,2.015703515562789,1.50031645111467,89.6781124270976,0,1
137,4.797620512019922,0.379492650013996,11.256025902524923,11.666217642959538,-2.423399863257657,-18.699501809822465,1.1712120393564465,2.015703515562789,-2.99775480280534,39.2296688430915,1,1
138,6.668106154403091,1.14912080563926,20.709637526765377,25.18227542054608,-17.94426856748683,-28.20347416978824,1.1712120393564465,2.015703515562789,-19.8712222933048,26.415347451434,1,1
139,8.65899294246003,0.606942809169678,16.27465291959396,22.573078741887144,20.57268082502759,-47.65727684176191,1.1712120393564465,2.015703515562789,1.31774210527673,141.625330008458,0,1
140,5.335666296660349,0.822185299037021,6.5533768086268935,11.93326954555765,13.152965786630318,-21.787775010764847,1.1712120393564465,2.015703515562789,1.42737748722551,87.829265965908,0,1
141,9.92396953265446,0.675139507849049,19.52045354899204,25.418789585644447,27.394682835654933,-59.40405017139928,1.1712120393564465,2.015703515562789,1.2403152523332,174.34542965934,0,1
142,6.444993803800948,0.591476259984702,13.751940261334523,19.009273200702296,6.807914401789944,-32.60863396986416,1.1712120393564465,2.015703515562789,0.182201306113896,80.1886074404185,0,1
143,6.595061172606071,0.902094285961858,13.306033107549482,21.346535742003752,10.360270865922928,-35.661306782773,1.1712120393564465,2.015703515562789,1.38077428847233,91.6682449681718,0,1
144,9.573537423540172,0.821102816856688,21.7032348588384,34.161449903560765,24.81879486159025,-66.50483246355437,1.1712120393564465,2.015703515562789,2.35441565664539,163.510930824482,0,1
145,7.260324201503094,0.293737250471329,33.32674386965357,47.34436260612904,-12.570303700615469,-68.26745971709978,1.1712120393564465,2.015703515562789,-19.7544675995976,51.5040049662497,1,1
146,8.165352646943358,1.03045080050469,15.756209356605126,15.342783013935218,3.301225454654414,-29.071693786464195,1.1712120393564465,2.015703515562789,-2.02706670872163,86.0217058822831,1,1
147,9.9483081877427,0.665329796299486,26.583030831725708,36.17496739276257,10.334088213644648,-64.37058528459613,1.1712120393564465,2.015703515562789,-1.11302498088966,125.669115287741,1,1
148,9.02326304697085,1.16033908073117,7.6720285217633375,9.924214572352128,29.36143766503568,-30.960525170333625,1.1712120393564465,2.015703515562789,1.09676579240559,170.350146985966,0,1
149,14.031835532941276,2.25156664171715,31.136787195248505,26.95772875128641,15.353571148861915,-66.70203194774689,1.1712120393564465,2.015703515562789,-4.62442049481831,179.0596610244,1,1
150,9.282002602766193,0.510004781996653,29.383319292664225,42.80459093303037,19.30886285966902,-82.03741708346402,1.1712120393564465,2.015703515562789,0.0993779990178548,147.451919180037,0,1
151,16.646935457056596,3.07387846753286,55.05686496283656,63.25054936219669,-24.282945201052517,-94.87914165428168,1.1712120393564465,2.015703515562789,-29.9144664789921,109.89399302748,1,1
152,4.797683290891206,1.07113999967095,2.875006781870624,7.702493269595038,32.14692156614589,-29.356034929140836,1.1712120393564465,2.015703515562789,1.15342328497418,141.623608465893,0,1
153,10.40806594317692,1.26489325817595,14.925093522206794,10.835687511193328,24.17526695682741,-39.37988411381114,1.1712120393564465,2.015703515562789,-0.645295437885777,168.27105976452,1,1
154,11.327044465092712,0.741374413183912,45.46319482813448,61.75704370670863,-14.728146225429256,-91.50516920615344,1.1712120393564465,2.015703515562789,-21.6262336400985,84.4542780266697,1,1
