comp_1,comp_2,comp_3,target
132.90166989007147,-143.24753049774864,-206.47650023795913,0
631.4396674581556,228.97823180373632,-30.867990591156804,3
-122.82031051822611,-652.4451911439616,209.62293642233874,1
44.15686086566817,-370.77341337908905,-389.5007538684311,1
23.351479314653883,120.12356435332211,-28.530477436413037,3
-238.08227611010193,-63.2535689807195,13.771967117855956,2
-208.05325638307716,-332.43631155176007,-99.96704635116376,0
91.79554715923763,-148.62271344166297,-253.55223263182114,3
-797.4727467609731,-93.72909597701702,446.1419648877516,0
259.27690563443826,-183.4336584705156,-300.27971286204587,3
38.96620047033463,187.0075221337518,42.866465089946715,2
498.3304631716947,-43.526939332033756,-244.84241121097222,3
-574.3734508222227,-186.32621528048114,257.2624309705722,0
-343.8121835480589,-302.4546519907666,-81.23631276057621,0
311.9603129631407,41.2011820767594,28.4699730939684,1
255.51658027947025,-53.628812768665675,-193.19827482421155,3
308.98822148443173,46.33451426032139,-176.1042279716117,3
-387.13914808727674,-22.75243126485412,23.5620875229149,2
-421.6025257399372,-30.995005349038188,15.331635327164507,0
-363.42109552696724,-19.845315952580076,111.96696007459308,2
96.28146105277669,-109.54974097338612,-80.77157356129028,1
301.3558416836154,-21.444909842819783,-54.291153029962175,3
137.9504726621919,-39.49213265611125,-112.66055381788937,3
-37.449944622900446,-451.3666055889029,-182.17537335237967,1
-185.6562729370337,-161.68628794914585,-89.9855526214319,2
-14.293367406613804,-90.92179274316925,-133.2332260975751,2
312.3968325622449,-223.69745622439152,6.366978275456811,1
-122.66114748892488,-84.90953269502992,-80.46039381517303,2
-51.4064259176656,32.51129264292325,-30.978774049946487,3
56.084586300606915,-109.9646688312261,-85.78315287431188,1
-364.74638002522124,-57.91081552535583,11.548845416521244,0
-259.13951184878874,-238.92118461084914,-108.93706998718572,0
-149.52503306732345,-150.11951516991053,-116.23394345434322,2
0.2409528802495521,44.840506826958126,-38.35126399775107,3
-314.1392359320379,-209.68501531833834,137.615774819441,1
-137.89390054763763,-94.89347652282589,-144.11297956466,0
316.8678235728138,190.03914593369421,139.68241166738815,1
127.42666079218006,-156.95139384420466,-279.9816100698574,3
-419.1591851070529,504.3863913462467,448.3509765345057,2
1018.1458870013371,633.2517355997479,449.66892953384763,3
-382.9076479432231,-459.1061816568241,-94.33008397899327,0
-407.1668858676609,-60.31691900141013,156.1118497861405,0
51.764665296224045,-127.76592428642968,-211.97613145981646,2
-37.38419523722094,-59.60278396109566,-54.0921183007997,2
200.37048586387445,-137.82027590184666,-197.37486941754142,3
382.93096075709366,21.54671667252959,19.08744525233265,3
-435.0416329578339,24.378602902568662,205.98496303605026,2
333.79902424792573,136.85304463257833,-184.3770626930146,3
-605.3560664335349,53.30230877515845,389.507972201411,0
-605.9595335381528,-366.90809209758197,228.77641930703172,0
-38.22352622774936,-92.26661566938162,-95.08809676310564,0
180.05642030708904,-15.476529203448564,-31.83746878031678,1
246.56192864311066,-40.34029216788993,-86.59231290166154,1
-372.1727377208398,93.3268543429018,291.58068954901427,2
354.47381015382894,247.65596102345532,-139.46213632249555,3
11.158364347557526,65.11286448830201,205.2191631485003,1
-360.4291403777435,-83.67714561203209,39.02519024801934,2
-534.7855257739988,-38.724329590278565,275.3495275245459,0
-368.2036258553616,29.675250530385842,170.34010915522748,2
-574.9824692293339,158.37880760234796,435.86344216005267,2
-152.99747109546635,-159.4009391172229,-144.78957422257548,0
-368.26003857023807,-446.9071006549179,-33.36599977904251,0
-463.11858173129144,1397.3077451088318,12.172599176307376,2
-107.12373894920925,958.1777101857141,-309.1883036349991,2
273.36867213614397,161.05793227098664,-55.30561045425833,3
-181.89993625235505,-102.01359737649646,-63.97512048305065,2
-394.31409086555226,-35.39611541133273,-28.51192738857248,2
-440.08990398766184,-37.80434839598653,136.62746206035533,2
-140.86757221753922,57.31288652865397,140.76864385818627,0
-366.92813276887756,-334.9970409402838,135.10554960773277,1
124.65369868644997,-95.18500197756121,-487.5592376524528,1
-142.69808802116034,591.4452629161754,685.7367560680356,1
-270.2607097980179,-103.2316462607988,-8.185277971521225,0
-768.6931296019296,-510.44075781502573,326.4336204350086,0
-417.2290975807739,66.93394471555384,269.2748841536704,2
-293.4684812288554,-136.12359710973078,-69.49687781510298,2
