,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico
57,12.7822754331303229946570354514,79.7626573546134,22.865577526694253,18.27785797177664,12.044507806700679,-43.492637420084165,-15.482037438798216,0.9345170516727491,0.8208476116387158,54.2922474610364,121.664401811786,0
58,83.0812389973486347116704564542,4351.31959797242,52.68127354549645,35.77462092033741,45.72654394104018,-77.15071351670126,-86.98691393729663,0.9322069261964966,0.5302374178249193,171.657252355661,312.095194730053,0
59,64.0674508372105577791444375180,187.223701638660,18.80419224357091,44.767929337358,34.44168140144845,-59.241905812375904,-72.8282595331698,0.9018274698485126,0.8644954554743407,85.1568552234583,368.394579873882,0
60,79.3598864027418073874287074432,1099.11216829490,27.563217772697527,79.22289255102683,31.42286931707187,-78.70241121596571,-94.25807613702217,0.9753756773924808,0.8100589592498447,93.2729660130666,368.349606922737,0
61,14.7385569720892206646567501593,2705.28414086738,16.899821539295147,38.714999060470745,35.20285345501463,-86.65072052525231,-41.61279632240695,0.9505049860398214,0.791906947354469,9.44052987683898,172.117896363716,0
62,-38.1720892175966781678653205745,965.969481456166,16.71043019888465,4.904668267286368,17.064098253295796,-72.07562447680232,30.65837493988721,0.9856383435770913,0.603546215784303,1.61348177957885,175.136967099681,0
63,66.2083851243829997201828518882,672.990965309738,19.4785119134268,64.48762352077301,55.325400536720025,-95.24210251661415,-88.3619634102886,0.9561444179679407,0.8117667624417656,112.614751019643,436.635119559959,0
64,137.605285419539882241224404424,291.125621874879,70.77101175582428,25.460398329682548,22.410114886478397,-9.603586457792048,-86.09325583093536,0.9829788162521355,0.25621754227557236,278.395996793646,1180.53466705843,0
65,-65.2052511196275617066930863075,1530.71740836274,-5.0994089198253505,-15.449793639169513,-5.935404198508692,-13.30848120157674,44.795316253790304,0.8901233782669072,0.6863431224378026,-285.135651460108,-19.4254972983221,1
66,-12.8481521706908825564141807263,131.275843202405,12.353667251221268,8.65608433876146,34.689536561682246,-68.72919615156547,2.220884920491727,0.9897415147785348,0.6661877884835267,57.8289559566431,170.060936753784,0
67,62.6257508977720647180831292644,666.771573623511,27.182553708998952,42.541580839817925,33.90567886110853,-56.04918163390904,-64.88249988532499,0.9580459805672789,0.7803403931567225,102.118006479615,390.977982294514,0
68,65.2792200660832975245284615085,297.477930167463,66.84001539482273,31.719851808679834,9.47218364504063,-55.30191348402148,-45.225392223440444,0.9329335762765448,0.48015793177721144,217.356242792406,470.308874903171,0
69,-59.0850191953718422155361622572,863.249142189997,9.861806234730054,1.0878653646491756,10.616751572646479,-59.26489770365458,43.0268416347335,0.8534007048678374,0.9020136395503388,-0.308161957346130,122.487388522211,1
70,79.3639563912797001421495224349,318.912165228012,7.753190302135081,55.1019572959072,23.144006646836132,-16.33709638241426,-90.60024517247396,0.9904339311477998,0.8700497066852212,58.2158134597881,294.964706985744,0
71,40.2538749105871502820264140610,3272.72635936438,18.09082587667166,39.39247932362014,15.60679507799216,-42.6617062403886,-29.343576435284717,0.9673194632914028,0.817824206636391,91.0543709860863,367.470556105350,0
72,21.2264620980472571432073891629,3720.83956773098,0.23449893741104688,7.135120400252816,14.143858613654217,-27.55077384881008,-12.50193251216129,0.6288471675430451,0.7013709025404933,79.3710600082806,1434.91244290332,0
73,33.3289971308175267949991393834,1146.17082541996,31.662461659405267,30.473794363318916,-14.994681427856932,-19.87356583033197,-22.06102150667195,0.9647924436199833,0.7119058636298518,-2.48773166568105,160.373881038088,1
74,16.1350856551497372493031434715,134.053946474657,-2.0616532368357525,16.285590893682425,55.26343479382237,-58.44601031442935,-33.953062549973964,0.994776912420314,0.797523203260019,17.8314719252307,313.248176734998,0
75,106.512747615233053011252195574,1911.27488282563,18.41602237618993,57.59903411483771,43.71499315739172,-95.07952699710262,-83.06578446052153,0.7648789603488149,0.8163674388077435,216.554710439598,1298.28981923119,0
76,71.4349064312813766264298465103,2378.33980380162,17.704786703373472,86.56373934717931,32.23770902969309,-80.17688234436665,-98.93883511212351,0.978031613177307,0.8789745708106923,20.1556143790547,314.422759358604,0
