idx,V,V_O,fitness,AH3,AH3_O,AF3,AF3_O,AF5,AF5_O,A3N3,A3N3_O,AD5,AD5_O,s,tau,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
60,-0.127067284432222415264258827298,-0.000117130000000000000000000000000,0.0974999577446602,2.116318240129118,0.268442466227236679300000000000,-20.251021206545715,-0.0397849749059725573000000000000,13.369105713021455,1.63592151122898482000000000000,-10.44342622367428,-1.78776421956490615900000000000,18.21153032989224,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.116421125375073,0.00123830000000000000000000000000,16.1361085554575,0.00602760000000000000000000000000,1,0
61,12.9762279458462847758543874728,-0.000117130000000000000000000000000,0.0894122341925039,21.542565281799142,0.268442466227236679300000000000,80.57149518356937,-0.0397849749059725573000000000000,46.06510451001134,1.63592151122898482000000000000,-73.83139547759782,-1.78776421956490615900000000000,-12.032864406736408,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.109051188978981,0.00123830000000000000000000000000,76.6647828781336,0.00602760000000000000000000000000,0,0
62,8.58250597173597081218769998525,-0.000117130000000000000000000000000,0.165365304676558,27.103201763445455,0.268442466227236679300000000000,48.68995673729927,-0.0397849749059725573000000000000,-7.658241852787668,1.63592151122898482000000000000,-68.49721857889597,-1.78776421956490615900000000000,13.874248804015934,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-1.49916885564683,0.00123830000000000000000000000000,46.6155435441017,0.00602760000000000000000000000000,1,0
63,9.33942323957579590856205935729,-0.000117130000000000000000000000000,0.165398573545615,8.424689345362665,0.268442466227236679300000000000,49.71133035068675,-0.0397849749059725573000000000000,95.40151389190041,1.63592151122898482000000000000,-64.98373370806746,-1.78776421956490615900000000000,-3.296700900112654,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.488210157052095,0.00123830000000000000000000000000,87.4239037226139,0.00602760000000000000000000000000,0,0
64,-15.7807037538840401948173458226,-0.000117130000000000000000000000000,0.105334852274010,6.75292688303648,0.268442466227236679300000000000,-80.27669372663242,-0.0397849749059725573000000000000,24.31889284988722,1.63592151122898482000000000000,-80.36495669063292,-1.78776421956490615900000000000,96.90915819833461,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-8.35991799056657,0.00123830000000000000000000000000,0.818967597968188,0.00602760000000000000000000000000,1,0
65,-2.09592779412665454778073065606,-0.000117130000000000000000000000000,0.100792686345290,-0.745040188201429,0.268442466227236679300000000000,-36.791101033100304,-0.0397849749059725573000000000000,16.847137750882695,1.63592151122898482000000000000,-5.96442951326695,-1.78776421956490615900000000000,26.96082877209396,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.148958108774905,0.00123830000000000000000000000000,13.4418068159522,0.00602760000000000000000000000000,1,0
66,-3.14127593515581779169980633679,-0.000117130000000000000000000000000,0.152087985947769,3.6396075075084013,0.268442466227236679300000000000,-30.309433072690112,-0.0397849749059725573000000000000,8.359414053234815,1.63592151122898482000000000000,-22.08692168950681,-1.78776421956490615900000000000,28.449728473531167,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.578012052206251,0.00123830000000000000000000000000,5.85798406825874,0.00602760000000000000000000000000,1,0
67,-0.497612190176181275944284682464,-0.000117130000000000000000000000000,0.115544145463376,-5.554578992732772,0.268442466227236679300000000000,-26.033114907126958,-0.0397849749059725573000000000000,75.85345828018745,1.63592151122898482000000000000,-22.6119141539682,-1.78776421956490615900000000000,16.8760827837867,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.237461321484037,0.00123830000000000000000000000000,43.4637837642648,0.00602760000000000000000000000000,1,0
68,-8.29008046998884362051653695162,-0.000117130000000000000000000000000,0.109028953920321,-3.579754766771771,0.268442466227236679300000000000,-48.891929819057964,-0.0397849749059725573000000000000,59.86026614118961,1.63592151122898482000000000000,-44.87056940468766,-1.78776421956490615900000000000,52.33449283469821,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.184414099724360,0.00123830000000000000000000000000,19.4046148155655,0.00602760000000000000000000000000,1,0
69,3.31169668664560156276071983284,-0.000117130000000000000000000000000,0.156678954264812,10.628483910951587,0.268442466227236679300000000000,-10.735169709022202,-0.0397849749059725573000000000000,21.788125453921865,1.63592151122898482000000000000,-34.01814535056674,-1.78776421956490615900000000000,15.759629872590935,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.582697062826729,0.00123830000000000000000000000000,35.4298907183287,0.00602760000000000000000000000000,1,0
70,8.59346392243372244426804009857,-0.000117130000000000000000000000000,0.133377024560857,17.94740921288252,0.268442466227236679300000000000,38.66823087073848,-0.0397849749059725573000000000000,40.09748988766361,1.63592151122898482000000000000,-63.5056735220796,-1.78776421956490615900000000000,10.650065051883686,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.0639168504993369,0.00123830000000000000000000000000,66.0202040521485,0.00602760000000000000000000000000,1,0
71,-2.01888150181897014935123638277,-0.000117130000000000000000000000000,0.0916484937180330,4.575675567466163,0.268442466227236679300000000000,-4.91900346533059,-0.0397849749059725573000000000000,19.200448698535894,1.63592151122898482000000000000,-34.8100990307714,-1.78776421956490615900000000000,20.794999896364644,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.0426025292700210,0.00123830000000000000000000000000,11.6380889006155,0.00602760000000000000000000000000,1,0
72,-11.5673097994140352967401295419,-0.000117130000000000000000000000000,0.0634339137798373,5.121609429085595,0.268442466227236679300000000000,-57.517876491390666,-0.0397849749059725573000000000000,-5.268079008682108,1.63592151122898482000000000000,-45.45410430840664,-1.78776421956490615900000000000,68.49838340114636,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-18.2263770761006,0.00123830000000000000000000000000,0.249049883929263,0.00602760000000000000000000000000,1,0
73,-5.81279326261366762873170072101,-0.000117130000000000000000000000000,0.0506970365692127,-0.9450485005067151,0.268442466227236679300000000000,-57.1874509410937,-0.0397849749059725573000000000000,94.60062545264427,1.63592151122898482000000000000,-63.23607383847551,-1.78776421956490615900000000000,54.76742624795477,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.101994900344411,0.00123830000000000000000000000000,48.7926150449359,0.00602760000000000000000000000000,1,0
74,-11.0428232642804048093299302629,-0.000117130000000000000000000000000,0.159997690021881,16.482044920800604,0.268442466227236679300000000000,-62.93847014327287,-0.0397849749059725573000000000000,2.42732460651915,1.63592151122898482000000000000,-86.16083879089352,-1.78776421956490615900000000000,88.01143148715448,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-7.01489395330916,0.00123830000000000000000000000000,6.32660564595901,0.00602760000000000000000000000000,1,0
75,-5.33604048219633585300453628518,-0.000117130000000000000000000000000,0.137868451131930,10.616208638783718,0.268442466227236679300000000000,-20.351045408225517,-0.0397849749059725573000000000000,-77.08726990865955,1.63592151122898482000000000000,-4.856565560948027,-1.78776421956490615900000000000,34.02833843446675,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-42.9580039506009,0.00123830000000000000000000000000,0.554798532840172,0.00602760000000000000000000000000,1,0
76,11.2316219713084331719597924055,-0.000117130000000000000000000000000,0.142372326651587,23.132045327648783,0.268442466227236679300000000000,69.56852153701055,-0.0397849749059725573000000000000,-2.115609672161085,1.63592151122898482000000000000,-53.25354154038416,-1.78776421956490615900000000000,-6.421685685227274,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.647109380830043,0.00123830000000000000000000000000,49.3845133299089,0.00602760000000000000000000000000,1,0
77,13.4773489669839305236218705462,-0.000117130000000000000000000000000,0.100278504185426,29.132286101672406,0.268442466227236679300000000000,86.94186194862138,-0.0397849749059725573000000000000,31.367481620596863,1.63592151122898482000000000000,-90.87761798610437,-1.78776421956490615900000000000,-11.79591777067914,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.645989895962842,0.00123830000000000000000000000000,72.9736730492992,0.00602760000000000000000000000000,1,0
78,-7.45287363555943592151003147505,-0.000117130000000000000000000000000,0.143672776883886,12.028066843484538,0.268442466227236679300000000000,-32.83139704272466,-0.0397849749059725573000000000000,39.70141445775809,1.63592151122898482000000000000,-87.85703718508047,-1.78776421956490615900000000000,62.47110901892319,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.719238606282812,0.00123830000000000000000000000000,20.2727778777044,0.00602760000000000000000000000000,1,0
79,8.85832756117466378324565104712,-0.000117130000000000000000000000000,0.107496991100768,16.38381537177284,0.268442466227236679300000000000,48.97999598730266,-0.0397849749059725573000000000000,70.31806427477449,1.63592151122898482000000000000,-78.81416242670457,-1.78776421956490615900000000000,3.6099024138445515,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.205013786490980,0.00123830000000000000000000000000,77.4633703855947,0.00602760000000000000000000000000,0,0
80,1.95719811444254913460475999653,-0.000117130000000000000000000000000,0.154076537209056,12.838200030843524,0.268442466227236679300000000000,2.3930158976491924,-0.0397849749059725573000000000000,88.10001417430456,1.63592151122898482000000000000,-92.47772864754366,-1.78776421956490615900000000000,30.595009561967288,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.0237258390474656,0.00123830000000000000000000000000,68.7639159819741,0.00602760000000000000000000000000,0,0
81,10.9700756139180927594113006055,-0.000117130000000000000000000000000,0.0655526518468309,20.112620096241173,0.268442466227236679300000000000,67.16922768148538,-0.0397849749059725573000000000000,76.48482771311456,1.63592151122898482000000000000,-92.23209240907522,-1.78776421956490615900000000000,-0.49121510823432857,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.256203815570519,0.00123830000000000000000000000000,88.0982451986511,0.00602760000000000000000000000000,0,0
82,-7.35216976531995120694120426115,-0.000117130000000000000000000000000,0.0727897289624498,3.59731215770951,0.268442466227236679300000000000,-18.02801118655799,-0.0397849749059725573000000000000,-7.611883733484689,1.63592151122898482000000000000,-32.73417105614594,-1.78776421956490615900000000000,33.186336505380865,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-19.3921971586153,0.00123830000000000000000000000000,0.192394253604400,0.00602760000000000000000000000000,1,0
83,19.8890914548592958612943597520,-0.000117130000000000000000000000000,0.121798509611003,12.475377559133321,0.268442466227236679300000000000,78.72133224423698,-0.0397849749059725573000000000000,71.42005876053318,1.63592151122898482000000000000,-29.215581567973388,-1.78776421956490615900000000000,-40.72717686564333,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.317402331372284,0.00123830000000000000000000000000,104.408414544277,0.00602760000000000000000000000000,0,0
84,-5.24366162251422085365518966453,-0.000117130000000000000000000000000,0.0790339887318358,12.240511488347366,0.268442466227236679300000000000,-32.164970942426805,-0.0397849749059725573000000000000,45.79918289839472,1.63592151122898482000000000000,-83.54805800825453,-1.78776421956490615900000000000,52.41071237768281,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.696214645100538,0.00123830000000000000000000000000,27.7293556488005,0.00602760000000000000000000000000,1,0
85,12.1083755715217621545090943825,-0.000117130000000000000000000000000,0.130707554534087,18.292107602501375,0.268442466227236679300000000000,94.14088463015324,-0.0397849749059725573000000000000,-35.747548533424606,1.63592151122898482000000000000,-18.820818762544533,-1.78776421956490615900000000000,-31.260605925079147,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.801328037192852,0.00123830000000000000000000000000,23.6128850740672,0.00602760000000000000000000000000,1,0
86,-3.52511451699891927127093827537,-0.000117130000000000000000000000000,0.0893536096448895,2.2131508276606553,0.268442466227236679300000000000,-8.316527886990528,-0.0397849749059725573000000000000,24.234553196557258,1.63592151122898482000000000000,-34.91718633348809,-1.78776421956490615900000000000,22.78931837416951,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.107046255183095,0.00123830000000000000000000000000,7.93659182232858,0.00602760000000000000000000000000,0,0
87,-0.323332912300741476052880856456,-0.000117130000000000000000000000000,0.0875919747117812,4.731052778714414,0.268442466227236679300000000000,-35.923411532465636,-0.0397849749059725573000000000000,92.41724003589712,1.63592151122898482000000000000,-65.26682928760638,-1.78776421956490615900000000000,39.29613659720067,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.0784763336831613,0.00123830000000000000000000000000,64.7998692834409,0.00602760000000000000000000000000,1,0
88,-6.11627731722028332245556967342,-0.000117130000000000000000000000000,0.0737465069883314,8.200375568415325,0.268442466227236679300000000000,-31.427963454314536,-0.0397849749059725573000000000000,-20.482446435636234,1.63592151122898482000000000000,-31.829018860882755,-1.78776421956490615900000000000,43.98813611858995,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-14.3264243813600,0.00123830000000000000000000000000,0.845015747024881,0.00602760000000000000000000000000,1,0
89,-0.697634936717382297579435292062,-0.000117130000000000000000000000000,0.153473511184217,12.796405059720854,0.268442466227236679300000000000,-1.532834581770473,-0.0397849749059725573000000000000,-42.845598938290095,1.63592151122898482000000000000,-20.249709663114757,-1.78776421956490615900000000000,19.963641259288096,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-14.2597351003457,0.00123830000000000000000000000000,2.03885712782048,0.00602760000000000000000000000000,1,0
90,12.7756716807059158566250548307,-0.000117130000000000000000000000000,0.136017175665847,23.265580240179844,0.268442466227236679300000000000,94.02260534205286,-0.0397849749059725573000000000000,-51.53518420996834,1.63592151122898482000000000000,-23.52360485076484,-1.78776421956490615900000000000,-31.832100097328436,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-2.67359696015590,0.00123830000000000000000000000000,20.7584579426637,0.00602760000000000000000000000000,1,0
91,-5.91178034470294820683761949025,-0.000117130000000000000000000000000,0.0819187228862817,12.7415888188563,0.268442466227236679300000000000,-31.479569340635976,-0.0397849749059725573000000000000,-15.591832120450007,1.63592151122898482000000000000,-49.862969786223154,-1.78776421956490615900000000000,47.9821694346997,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-10.5835027769188,0.00123830000000000000000000000000,2.68842395055921,0.00602760000000000000000000000000,1,0
92,-0.405226544660483248926031419665,-0.000117130000000000000000000000000,0.129735830806844,12.028282654475888,0.268442466227236679300000000000,-17.796928971100428,-0.0397849749059725573000000000000,-19.58724196536876,1.63592151122898482000000000000,-26.243512277375046,-1.78776421956490615900000000000,24.60543693981319,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-4.06519256474188,0.00123830000000000000000000000000,6.78199954492324,0.00602760000000000000000000000000,1,0
93,9.76939340334303503800112461786,-0.000117130000000000000000000000000,0.0869134539552059,19.010699422812593,0.268442466227236679300000000000,59.89562085959295,-0.0397849749059725573000000000000,56.523968361525704,1.63592151122898482000000000000,-78.74932358670982,-1.78776421956490615900000000000,1.969571548364101,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.159473931226402,0.00123830000000000000000000000000,74.3869747430268,0.00602760000000000000000000000000,0,0
94,-3.01685300428307237879813005887,-0.000117130000000000000000000000000,0.170661559583915,17.188893282106463,0.268442466227236679300000000000,-30.23421903091949,-0.0397849749059725573000000000000,26.91562798242657,1.63592151122898482000000000000,-80.42686119296843,-1.78776421956490615900000000000,53.19750043246742,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-1.44350240765556,0.00123830000000000000000000000000,30.3884195726356,0.00602760000000000000000000000000,1,0
95,3.02346476327054368990635779832,-0.000117130000000000000000000000000,0.109589715104679,10.319877236029384,0.268442466227236679300000000000,1.690100071459625,-0.0397849749059725573000000000000,26.703742621496133,1.63592151122898482000000000000,-40.75969922092456,-1.78776421956490615900000000000,10.940896437187789,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.409048743424694,0.00123830000000000000000000000000,33.6189694120523,0.00602760000000000000000000000000,1,0
96,-4.35366737893038036005299931553,-0.000117130000000000000000000000000,0.189578709530130,2.4760770815861974,0.268442466227236679300000000000,-5.98592350099598,-0.0397849749059725573000000000000,20.279198431306014,1.63592151122898482000000000000,-37.42513990857951,-1.78776421956490615900000000000,28.057413279269497,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,0.196731676486406,0.00123830000000000000000000000000,5.13642794969872,0.00602760000000000000000000000000,0,0
97,-11.3478049795958363175467912342,-0.000117130000000000000000000000000,0.125095929868032,11.096106468549905,0.268442466227236679300000000000,-40.8103873851869,-0.0397849749059725573000000000000,-19.802040083182646,1.63592151122898482000000000000,-61.09130564211351,-1.78776421956490615900000000000,67.2526731426527,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-25.2816783121026,0.00123830000000000000000000000000,0.882505108344488,0.00602760000000000000000000000000,1,0
98,16.9273094280373784120504593912,-0.000117130000000000000000000000000,0.104578373373852,33.35659278404276,0.268442466227236679300000000000,71.56271772704687,-0.0397849749059725573000000000000,48.036985530234034,1.63592151122898482000000000000,-97.47383775002439,-1.78776421956490615900000000000,-4.6489152906004705,0.615745654333057746400000000000,1.60014945956168097090000000000,3.48591006293760086760000000000,-0.839077533742654,0.00123830000000000000000000000000,101.214123041102,0.00602760000000000000000000000000,1,0
