0.0015493,"s -> 1.7394849584049094162`5.","τ -> 3.6335273926818386094`5.","AF3 -> 1.0133850604358601612`5.","AH3 -> 0.3269671919408192654`5.","AO3 -> -0.8125632746084134961`5.","AF5 -> -0.8604110866485712751`5.","AD5 -> -0.0191285817462524626`5.",-0.001441,0.0078843
0.0045005,"s -> 2.7924080129839745983`5.","τ -> 3.4070869791281519716`5.","AF3 -> 0.5941746376234151174`5.","AH3 -> 0.1765348193803264433`5.","AO3 -> -0.8342873792302299149`5.","AF5 -> -0.8647454849812899441`5.","AD5 -> 0.5072911876589469996`5.",-0.0037583,0.002764
0.00032909,"s -> 1.5648330589830559005`5.","τ -> 6.1718607294043454543`5.","AF3 -> 0.7108579467198293616`5.","AH3 -> 0.3998558432766378238`5.","AO3 -> -1.2848149797554654636`5.","AF5 -> -0.3744384953508056369`5.","AD5 -> 0.1726474359072288354`5.",-0.000075636,0.0020256
0.012006,"s -> 1.0583465787219871222`5.","τ -> 2.4015336450381218995`5.","AF3 -> 0.8327722088346285759`5.","AH3 -> 0.9115984762769273268`5.","AO3 -> -1.6202664514287938969`5.","AF5 -> -0.7707569813259011288`5.","AD5 -> 0.2362316302540013164`5.",-0.021685,0.11869
0.0054696,"s -> 1.5334049240954220325`5.","τ -> 2.669062568275996439`5.","AF3 -> 0.2014066297020208359`5.","AH3 -> 0.1610662412829774213`5.","AO3 -> -0.3092255040340852714`5.","AF5 -> -0.5241168724259440058`5.","AD5 -> 0.1752926295166653254`5.",-0.0079641,0.0097864
0.0080612,"s -> 1.0103041172259096556`5.","τ -> 2.2033735541242831012`5.","AF3 -> 0.0280211800578855882`5.","AH3 -> 0.1867261407714341991`5.","AO3 -> -0.3542038689683255997`5.","AF5 -> -0.2154453819018271852`5.","AD5 -> 0.2179254612269642223`5.",-0.015545,0.027454
0.0065871,"s -> 1.198809069302508252`5.","τ -> 2.8025545747484770272`5.","AF3 -> 0.1742490640571073641`5.","AH3 -> 0.1739360377831648269`5.","AO3 -> 0.0366246851264305945`5.","AF5 -> -1.0420593213274179628`5.","AD5 -> 0.082622742269449832`5.",-0.0095243,0.012193
-0.00061435,"s -> 1.4316556398362377041`5.","τ -> 4.7704629790217787691`5.","AF3 -> 0.3435982557395241237`5.","AH3 -> 0.2326452038605977898`5.","AO3 -> -1.1190513136740794035`5.","AF5 -> 1.3984763158645404177`5.","AD5 -> 0.1019684005405158588`5.",0.00037881,0.0027862
-0.00033195,"s -> 2.463782045603286722`5.","τ -> 4.5654455750527326033`5.","AF3 -> -0.2178956237039027845`5.","AH3 -> -0.0459396052576501757`5.","AO3 -> 0.1495103686166486316`5.","AF5 -> 0.319662585559468433`5.","AD5 -> -0.0363570849478077672`5.",-0.00037072,0.00017264
-1.8319e-6,"s -> 2.0526928865640046511`5.","τ -> 3.0411456034324025579`5.","AF3 -> 0.0364795569497103256`5.","AH3 -> 0.1262029767288763663`5.","AO3 -> -1.0008867866161218764`5.","AF5 -> 0.73425104781258585`5.","AD5 -> 0.3964629482129346678`5.",0.0011769,0.0035707
-1.3818e-6,"s -> 2.212062872509200317`5.","τ -> 3.0700215736324385466`5.","AF3 -> 0.0438545148529640695`5.","AH3 -> 0.1172162633905663779`5.","AO3 -> -0.9976685703423621678`5.","AF5 -> 0.7355296525612627611`5.","AD5 -> 0.406536267753409239`5.",0.0011023,0.0030335
-3.3335e-6,"s -> 3.1417007715451411818`5.","τ -> 31.70788742450019457`5.","AF3 -> -0.9036435002470884158`5.","AH3 -> -0.2008237593181544207`5.","AO3 -> 1.5233892078328571731`5.","AF5 -> -0.7768422008992320891`5.","AD5 -> -0.2161234013555482035`5.",-3.4656e-6,2.4558e-8
-2.3622e-6,"s -> 2.047882542389012965`5.","τ -> 3.039320535958860367`5.","AF3 -> 0.0362505057288017613`5.","AH3 -> 0.1264953163316343025`5.","AO3 -> -1.0010525716280791854`5.","AF5 -> 0.7341328534284878668`5.","AD5 -> 0.396218306281206092`5.",0.0011816,0.0035927
0.0036505,"s -> 3.0193571546228168723`5.","τ -> 1.8232075802162506844`5.","AF3 -> -0.8268994394483075836`5.","AH3 -> 0.0432901278722616007`5.","AO3 -> -0.9820699926033368033`5.","AF5 -> 0.6166138196060971771`5.","AD5 -> 1.0412801636071100123`5.",-0.00098065,0.018996
0.0035377,"s -> 1.619062261357847477`5.","τ -> 3.2910815656407625724`5.","AF3 -> 0.2672306635990821972`5.","AH3 -> 0.2564719301829028494`5.","AO3 -> -0.8264444507760901415`5.","AF5 -> -0.4216808114979436314`5.","AD5 -> 0.3509656566414777942`5.",-0.0029886,0.0075901
0.0040183,"s -> 1.0910395921891818251`5.","τ -> 3.178748891528001837`5.","AF3 -> 0.3625180038632770792`5.","AH3 -> 0.5981087725906392088`5.","AO3 -> -1.4294405951142573873`5.","AF5 -> -0.2126775170935175195`5.","AD5 -> 0.3752909877799940681`5.",-0.0033539,0.030009
0.0045208,"s -> 1.635511351121480593`5.","τ -> 3.4732176129917304667`5.","AF3 -> 0.3816382462637162427`5.","AH3 -> 0.4315223696900715489`5.","AO3 -> -1.5986989980155677032`5.","AF5 -> -0.3328133155276979221`5.","AD5 -> 0.6483571403157986066`5.",-0.0031672,0.010559
0.00053766,"s -> 0.9394841400331699469`5.","τ -> 4.8120537992230232257`5.","AF3 -> 0.0109111063952479992`5.","AH3 -> 0.3279524578357453733`5.","AO3 -> -0.9695564436085252631`5.","AF5 -> 0.5618651885916629624`5.","AD5 -> 0.2620129498086014799`5.",-0.000124,0.004776
-0.000025542,"s -> 1.6199819781792682468`5.","τ -> 12.4474980867410316197`5.","AF3 -> -0.0742571776193784209`5.","AH3 -> -0.1296090487762444322`5.","AO3 -> 0.5511351328227052774`5.","AF5 -> -0.2034150235174877307`5.","AD5 -> -0.1184190489657459522`5.",-0.00006682,1.2199e-6
-0.0015961,"s -> 2.4555240201100849706`5.","τ -> 5.7844789928923233116`5.","AF3 -> 0.2557545754032420618`5.","AH3 -> -0.297195086378245576`5.","AO3 -> 1.8916507198706239114`5.","AF5 -> 0.5372548827882919421`5.","AD5 -> -1.0866674945992264798`5.",-0.00091119,0.00039711
0.0077677,"s -> 1.7555182361220556126`5.","τ -> 2.3361041145351165164`5.","AF3 -> 0.6503584798375209949`5.","AH3 -> 0.2299946859353512155`5.","AO3 -> -0.4779884849112599876`5.","AF5 -> -0.6162543333137280185`5.","AD5 -> 0.0577245744051422922`5.",-0.016365,0.020132
0.0028653,"s -> 1.617817871341630219`5.","τ -> 1.9997350251930449227`5.","AF3 -> 0.5614086049387290543`5.","AH3 -> 0.2093339842491682869`5.","AO3 -> -0.5689710558896305264`5.","AF5 -> -0.1541640822282138908`5.","AD5 -> -0.0150239070444922035`5.",-0.0089906,0.032561
